participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,example_pairs,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
813,1114,9_20,51,Female,White or Caucasian,4.0,4.0,1.375,5.294117647,2.823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,6.0,3.0,5.0,6.0,4.0,4,2,3,3,2,2,4,2,3,1,2,1,2,1,5,5,6
815,1114,9_20,24,Male,White or Caucasian,3.0,5.0,3.0,4.176470588,3.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4,3,3,4,3,4,5,2,4,1,3,2,3,2,4,4,5
832,1114,9_20,56,Male,White or Caucasian,6.0,6.0,3.0,1.0,3.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,3,3,2,3,5,2,3,4,3,1,2,1,5,5,5
838,1114,9_20,32,Female,White or Caucasian,3.0,2.0,3.625,1.0,3.7058823529411766,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4,3,4,3,4,6,2,5,2,3,2,4,2,5,4,5
852,1114,9_20,26,Female,White or Caucasian,5.0,1.0,3.0,3.411764706,3.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,1.0,6.0,4.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,7.0,1.0,5.0,6.0,7.0,4,3,3,4,3,3,5,2,5,1,3,2,3,2,4,4,5
853,1114,9_20,31,Male,White or Caucasian,3.0,2.0,2.5,2.470588235,2.764705882352941,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,1.0,3.0,3.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,3,2,2,3,2,2,5,2,5,1,3,1,2,2,4,4,4
870,1114,9_20,21,Female,"White or Caucasian,Black or African American",3.0,2.0,2.125,3.294117647,3.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,6.0,3.0,2.0,5.0,2.0,6.0,3.0,3.0,5.0,4,3,3,4,2,3,5,2,4,1,3,2,3,1,4,4,5
882,1114,9_20,41,Male,White or Caucasian,5.0,5.0,3.125,4.588235294,3.235294117647059,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4,3,3,4,3,4,5,2,4,2,3,2,3,2,3,4,4
903,1114,9_20,39,Male,White or Caucasian,5.0,3.0,4.375,1.235294118,4.529411764705882,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,5,4,6,5,6,6,2,5,3,4,2,5,2,6,6,6
819,1088,9_105,22,Female,"White or Caucasian,Asian",5.0,2.0,3.625,4.705882353,4.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,7.0,2.0,5.0,4.0,6.0,6.0,3.0,4.0,1.0,3.0,5.0,5.0,5.0,7.0,7.0,5.0,5,5,5,6,4,6,5,5,4,2,5,3,5,6,4,4,4
827,1088,9_105,32,Male,White or Caucasian,5.0,3.0,4.0,3.352941176,4.470588235294118,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,4,5,5,6,4,6,5,5,3,2,5,3,5,6,4,4,4
837,1088,9_105,45,Female,nan,3.0,nan,3.25,3.411764706,4.352941176470588,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5,5,4,6,4,5,5,6,3,2,4,3,5,6,4,4,3
860,1088,9_105,38,Male,White or Caucasian,5.0,5.0,4.0,4.176470588,5.117647058823529,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5,6,6,7,5,7,6,6,4,2,5,4,6,6,4,4,4
864,1088,9_105,27,Female,White or Caucasian,4.0,5.0,3.25,4.823529412,4.647058823529412,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,5.0,6.0,6.0,5.0,5.0,6.0,3.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,4.0,5,5,4,6,4,6,6,5,4,3,5,3,5,6,4,4,4
870,1088,9_105,21,Female,"White or Caucasian,Black or African American",3.0,2.0,2.125,4.647058824,3.823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,6.0,4.0,4.0,7.0,3.0,4.0,4.0,6.0,4.0,6.0,3.0,4.0,4.0,4.0,6.0,5.0,4,4,3,5,3,5,5,6,3,2,4,2,4,6,3,3,3
886,1088,9_105,55,Female,White or Caucasian,3.0,4.0,1.5,1.352941176,3.6470588235294117,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4,4,5,3,4,5,5,3,1,4,2,3,5,3,3,3
892,1088,9_105,45,Male,White or Caucasian,4.0,2.0,3.125,1.823529412,3.8823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,4,5,4,5,3,5,5,5,3,2,4,2,4,6,3,3,3
904,1088,9_105,58,Female,White or Caucasian,6.0,5.0,1.0,4.529411765,2.3529411764705883,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,3,2,2,2,2,2,3,4,2,1,3,1,3,4,2,2,2
818,1087,9_104,66,Male,White or Caucasian,5.0,5.0,1.5,3.235294118,2.823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,2.0,2.0,3.0,6.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,6.0,3.0,5.0,3.0,6,2,5,1,5,2,2,1,5,1,2,3,4,3,2,2,2
830,1087,9_104,21,Female,White or Caucasian,3.0,5.0,4.375,4.941176471,4.0,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,4.0,7.0,4.0,6.0,5.0,3.0,3.0,7.0,3.0,4.0,4.0,5.0,6.0,5.0,7.0,4.0,6,4,5,2,6,5,2,1,6,2,3,5,6,2,4,5,4
839,1087,9_104,62,Male,White or Caucasian,2.0,3.0,4.25,5.176470588,3.0588235294117645,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,3.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,2.0,5.0,4.0,6.0,7.0,6.0,5,2,5,2,5,3,2,1,4,1,3,3,4,2,3,4,3
843,1087,9_104,70,Male,Asian,6.0,4.0,1.375,5.882352941,2.176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5,2,4,1,4,2,1,1,3,1,2,1,2,2,2,2,2
884,1087,9_104,36,Female,White or Caucasian,3.0,2.0,2.25,4.764705882,3.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,4.0,6.0,4.0,7.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,6.0,5.0,6,3,5,2,5,3,2,1,5,1,3,3,4,2,4,4,3
886,1087,9_104,55,Female,White or Caucasian,3.0,4.0,1.5,4.176470588,3.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,3.0,5.0,4.0,6.0,4.0,3.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,5.0,6.0,5.0,6,3,5,2,6,3,2,2,5,2,3,4,4,3,3,3,3
890,1087,9_104,37,Male,White or Caucasian,5.0,3.0,2.0,3.705882353,2.176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,3.0,6.0,5.0,1.0,1.0,4.0,1.0,7.0,7.0,3.0,1.0,7.0,5.0,3.0,1.0,1.0,5,2,4,1,4,2,1,1,3,1,2,1,2,2,2,2,2
822,1177,9_78,44,Female,Black or African American,3.0,1.0,2.25,nan,1.7058823529411764,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,1,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1
830,1177,9_78,21,Female,White or Caucasian,3.0,5.0,4.375,2.647058824,1.0588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,2.0,5.0,4.0,2.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841,1177,9_78,42,Male,White or Caucasian,2.0,3.0,2.875,2.235294118,1.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
843,1177,9_78,70,Male,Asian,6.0,4.0,1.375,4.764705882,1.0588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,5.0,5.0,6.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,6.0,5.0,2.0,5.0,6.0,5.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
845,1177,9_78,35,Male,White or Caucasian,5.0,3.0,3.25,1.117647059,1.2941176470588236,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1
884,1177,9_78,36,Female,White or Caucasian,3.0,2.0,2.25,3.588235294,1.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,1.0,2.0,3.0,5.0,5.0,5.0,4.0,6.0,1.0,3.0,2.0,6.0,2.0,4.0,3.0,4.0,5,2,3,1,3,1,1,1,1,1,2,1,1,1,1,1,1
902,1177,9_78,37,Male,White or Caucasian,3.0,1.0,3.125,1.058823529,1.2941176470588236,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1
903,1177,9_78,39,Male,White or Caucasian,5.0,3.0,4.375,3.823529412,1.0588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,5.0,7.0,4.0,7.0,5.0,5.0,1.0,2.0,2.0,1.0,6.0,7.0,1.0,1.0,3.0,1.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
821,1132,9_37,29,Female,Asian,3.0,1.0,2.0,5.176470588,2.235294117647059,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,4.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,4,2,3,2,3,2,2,2,3,1,2,1,2,2,3,2,2
832,1132,9_37,56,Male,White or Caucasian,6.0,6.0,3.0,5.058823529,2.823529411764706,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,4,2,4,2,3,3,3,2,3,1,3,2,2,2,4,4,4
833,1132,9_37,56,Female,Asian,6.0,6.0,2.375,4.176470588,3.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,3.0,6,2,5,3,5,3,3,2,4,1,4,3,3,3,5,5,4
847,1132,9_37,36,Male,White or Caucasian,2.0,1.0,2.5,3.058823529,3.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,3.0,5,3,4,2,4,3,3,2,4,1,3,2,3,2,5,5,5
856,1132,9_37,66,Male,White or Caucasian,6.0,6.0,1.875,4.941176471,2.3529411764705883,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,2.0,5.0,6.0,5.0,4,2,3,2,3,2,2,1,3,1,3,1,2,2,3,3,3
873,1132,9_37,47,Female,White or Caucasian,3.0,2.0,2.625,4.764705882,3.411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,6.0,5.0,5.0,7.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,4.0,5.0,6.0,5.0,6,2,5,2,5,4,3,2,4,2,3,3,3,2,4,4,4
889,1132,9_37,34,Female,White or Caucasian,2.0,1.0,1.5,3.647058824,2.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,4.0,5.0,3.0,4.0,5.0,2.0,2.0,5.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,6.0,5,2,4,2,2,2,3,2,3,1,3,2,2,3,3,2,3
899,1132,9_37,55,Female,White or Caucasian,3.0,3.0,2.25,4.941176471,3.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,5.0,7.0,5.0,7.0,4.0,7.0,4.0,6.0,1.0,5.0,1.0,3.0,5.0,5.0,7.0,6.0,6,2,5,3,5,3,3,2,4,1,4,3,3,3,5,5,4
833,1163,9_65,56,Female,Asian,6.0,6.0,2.375,5.470588235,2.6470588235294117,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,4,2,4,3,3,3,2,2,2,1,4,1,2,4,3,2,3
848,1163,9_65,59,Female,White or Caucasian,3.0,3.0,2.125,5.764705882,2.7058823529411766,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,1.0,7.0,3.0,6.0,7.0,6.0,5.0,6.0,5,2,4,2,4,3,2,2,3,1,4,2,3,3,2,2,2
849,1163,9_65,64,Female,White or Caucasian,5.0,4.0,1.25,4.411764706,2.2941176470588234,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4,2,3,2,3,3,2,2,2,1,3,1,2,3,2,2,2
873,1163,9_65,47,Female,White or Caucasian,3.0,2.0,2.625,1.0,3.235294117647059,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3,4,4,4,4,3,5,3,1,4,2,3,5,2,2,2
896,1163,9_65,66,Female,White or Caucasian,5.0,5.0,2.125,4.235294118,3.6470588235294117,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,5.0,6,3,6,4,5,4,3,2,3,1,5,2,3,4,4,3,4
900,1163,9_65,59,Female,Black or African American,2.0,1.0,1.625,3.294117647,2.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,1.0,2.0,3.0,5.0,6.0,5.0,4.0,5.0,4.0,1.0,1.0,3.0,6.0,1.0,2.0,5.0,3,2,2,2,3,2,2,2,2,1,3,1,2,3,2,2,2
901,1163,9_65,33,Male,Black or African American,2.0,2.0,3.125,3.882352941,3.176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",5.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,2.0,4,3,4,3,4,3,3,4,3,1,4,2,3,4,3,3,3
903,1163,9_65,39,Male,White or Caucasian,5.0,3.0,4.375,4.352941176,3.9411764705882355,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",7.0,6.0,7.0,4.0,7.0,6.0,4.0,5.0,3.0,4.0,2.0,4.0,7.0,5.0,1.0,1.0,1.0,3,5,4,5,4,6,5,4,3,2,5,2,5,6,3,2,3
827,1186,9_86,32,Male,White or Caucasian,5.0,3.0,4.0,1.588235294,1.1764705882352942,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
832,1186,9_86,56,Male,White or Caucasian,6.0,6.0,3.0,3.294117647,2.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,5.0,4.0,4.0,3.0,5.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,3,2,4,2,3,3,2,1,3,1,2,1,2,1,2,2,2
846,1186,9_86,60,Female,White or Caucasian,4.0,5.0,2.5,2.647058824,1.6470588235294117,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",4.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,3,2,3,2,2,2,1,1,3,1,1,1,2,1,1,1,1
854,1186,9_86,58,Female,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,1.0,1.125,1.176470588,1.1764705882352942,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1
870,1186,9_86,21,Female,"White or Caucasian,Black or African American",3.0,2.0,2.125,3.823529412,1.8235294117647058,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,1.0,4.0,2,2,3,2,2,2,1,1,3,1,2,1,2,1,2,2,2
872,1186,9_86,28,Male,Black or African American,5.0,5.0,2.25,2.411764706,1.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,6.0,2,2,3,2,2,2,1,1,2,1,1,1,2,1,1,1,1
878,1186,9_86,38,Female,Asian,5.0,5.0,2.125,2.529411765,1.2941176470588236,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,7.0,2,1,2,1,1,1,1,1,3,1,1,1,2,1,1,1,1
886,1186,9_86,55,Female,White or Caucasian,3.0,4.0,1.5,2.058823529,1.4705882352941178,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",2.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2,1,3,1,2,2,1,1,3,1,1,1,2,1,1,1,1
907,134,10_110,25,Female,White or Caucasian,5.0,2.0,2.5,2.470588235,3.3529411764705883,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,5.0,3.0,1.0,1.0,6.0,3.0,2.0,3.0,5,4,3,3,4,4,3,5,5,2,3,2,4,4,2,2,2
924,134,10_110,48,Female,Black or African American,3.0,2.0,1.75,2.823529412,1.9411764705882353,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,2.0,1.0,3.0,1.0,3.0,3.0,6.0,6.0,5.0,1.0,1.0,3.0,5.0,1.0,3.0,3.0,2,2,2,1,2,2,2,3,2,1,2,1,2,3,2,2,2
931,134,10_110,55,Female,White or Caucasian,5.0,2.0,2.25,1.352941176,2.1176470588235294,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3,2,2,2,2,2,2,3,2,1,2,1,2,4,2,2,2
947,134,10_110,30,Female,White or Caucasian,3.0,5.0,2.75,3.529411765,2.588235294117647,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",3.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,4.0,5.0,5.0,3.0,3.0,4,3,2,2,3,3,2,4,3,2,2,1,3,4,2,2,2
956,134,10_110,68,Female,White or Caucasian,2.0,5.0,1.875,1.058823529,3.5294117647058822,,"[{""video_id"": 51, ""participant_id"": 67}, {""video_id"": 908, ""participant_id"": 639}, {""video_id"": 449, ""participant_id"": 280}]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4,4,3,5,4,3,4,5,1,3,2,5,6,2,2,2
