participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,thought_summary,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
792,995,8_21,47,Female,White or Caucasian,5.0,2.0,3.5,3.058823529,,,,,N must be divisible by block_n,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,
792,1038,8_60,47,Female,White or Caucasian,5.0,2.0,3.5,3.647058824,,,,,N must be divisible by block_n,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,
796,1016,8_40,40,Male,White or Caucasian,6.0,5.0,2.5,2.058823529,,,,,N must be divisible by block_n,3.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
801,995,8_21,42,Male,White or Caucasian,6.0,3.0,1.5,3.470588235,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
802,999,8_25,48,Male,White or Caucasian,6.0,5.0,1.0,4.823529412,,,,,N must be divisible by block_n,5.0,1.0,4.0,6.0,7.0,7.0,3.0,1.0,7.0,6.0,4.0,4.0,7.0,1.0,6.0,7.0,6.0,,,,,,,,,,,,,,,,,
803,1004,8_3,35,Female,White or Caucasian,2.0,nan,2.125,2.411764706,,,,,N must be divisible by block_n,1.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,6.0,6.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
805,1004,8_3,37,Male,White or Caucasian,6.0,3.0,2.875,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
805,1040,8_62,37,Male,White or Caucasian,6.0,3.0,2.875,2.411764706,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
807,1097,9_113,24,Female,Other,4.0,4.0,3.25,3.764705882,,,,,N must be divisible by block_n,3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,
807,1197,9_96,24,Female,Other,4.0,4.0,3.25,4.176470588,,,,,N must be divisible by block_n,4.0,6.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,
808,1130,9_35,27,Female,Black or African American,2.0,2.0,2.0,2.470588235,,,,,N must be divisible by block_n,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
811,1195,9_94,28,Male,Black or African American,3.0,2.0,2.5,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
812,1187,9_87,22,Female,Asian,5.0,1.0,2.75,4.117647059,,,,,N must be divisible by block_n,4.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,
813,1114,9_20,31,Male,White or Caucasian,5.0,4.0,3.25,5.294117647,,,,,N must be divisible by block_n,6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,6.0,3.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,
814,1119,9_25,59,Female,White or Caucasian,1.0,1.0,3.0,4.235294118,,,,,N must be divisible by block_n,6.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
814,1091,9_108,59,Female,White or Caucasian,1.0,1.0,3.0,1.882352941,,,,,N must be divisible by block_n,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
815,1114,9_20,57,Male,Black or African American,6.0,4.0,3.0,4.176470588,,,,,N must be divisible by block_n,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,
815,1130,9_35,57,Male,Black or African American,6.0,4.0,3.0,4.764705882,,,,,N must be divisible by block_n,6.0,4.0,4.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,6.0,4.0,5.0,5.0,6.0,4.0,5.0,,,,,,,,,,,,,,,,,
816,1187,9_87,40,Female,Asian,3.0,2.0,2.625,4.941176471,,,,,N must be divisible by block_n,5.0,2.0,7.0,6.0,6.0,5.0,7.0,1.0,5.0,4.0,6.0,3.0,6.0,3.0,7.0,6.0,5.0,,,,,,,,,,,,,,,,,
816,1195,9_94,40,Female,Asian,3.0,2.0,2.625,3.0,,,,,N must be divisible by block_n,5.0,5.0,2.0,4.0,5.0,6.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,
818,1087,9_104,28,Female,White or Caucasian,3.0,2.0,3.375,3.235294118,,,,,N must be divisible by block_n,4.0,2.0,2.0,3.0,6.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,6.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,
818,1091,9_108,28,Female,White or Caucasian,3.0,2.0,3.375,2.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,
819,1088,9_105,45,Female,White or Caucasian,5.0,4.0,2.625,4.705882353,,,,,N must be divisible by block_n,5.0,7.0,2.0,5.0,4.0,6.0,6.0,3.0,4.0,1.0,3.0,5.0,5.0,5.0,7.0,7.0,5.0,,,,,,,,,,,,,,,,,
821,1132,9_37,27,Female,White or Caucasian,4.0,6.0,1.75,5.176470588,,,,,N must be divisible by block_n,6.0,4.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,,,,,,,,,,,,,,,,,
821,1097,9_113,27,Female,White or Caucasian,4.0,6.0,1.75,3.470588235,,,,,N must be divisible by block_n,4.0,4.0,3.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,
822,1177,9_78,32,Female,Black or African American,2.0,nan,2.875,nan,,,,,N must be divisible by block_n,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,
824,1197,9_96,43,Female,White or Caucasian,5.0,2.0,2.625,3.882352941,,,,,N must be divisible by block_n,4.0,5.0,6.0,3.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,1.0,5.0,4.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,
824,1187,9_87,43,Female,White or Caucasian,5.0,2.0,2.625,3.529411765,,,,,N must be divisible by block_n,5.0,5.0,5.0,2.0,5.0,5.0,4.0,3.0,5.0,1.0,2.0,1.0,4.0,2.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,
827,1186,9_86,32,Female,White or Caucasian,5.0,2.0,2.0,1.588235294,,,,,N must be divisible by block_n,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
827,1088,9_105,32,Female,White or Caucasian,5.0,2.0,2.0,3.352941176,,,,,N must be divisible by block_n,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,
828,1097,9_113,30,Female,Other,3.0,1.0,1.625,3.235294118,,,,,N must be divisible by block_n,3.0,4.0,2.0,3.0,3.0,4.0,5.0,1.0,6.0,1.0,4.0,3.0,1.0,6.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
830,1087,9_104,53,Female,White or Caucasian,5.0,5.0,1.375,4.941176471,,,,,N must be divisible by block_n,7.0,4.0,7.0,4.0,6.0,5.0,3.0,3.0,7.0,3.0,4.0,4.0,5.0,6.0,5.0,7.0,4.0,,,,,,,,,,,,,,,,,
830,1177,9_78,53,Female,White or Caucasian,5.0,5.0,1.375,2.647058824,,,,,N must be divisible by block_n,5.0,2.0,5.0,4.0,2.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
832,1186,9_86,32,Female,White or Caucasian,3.0,3.0,1.75,3.294117647,,,,,N must be divisible by block_n,4.0,5.0,4.0,4.0,3.0,5.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
832,1119,9_25,32,Female,White or Caucasian,3.0,3.0,1.75,4.823529412,,,,,N must be divisible by block_n,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,
832,1132,9_37,32,Female,White or Caucasian,3.0,3.0,1.75,5.058823529,,,,,N must be divisible by block_n,5.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,
832,1114,9_20,32,Female,White or Caucasian,3.0,3.0,1.75,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
833,1130,9_35,23,Female,White or Caucasian,5.0,4.0,3.0,4.529411765,,,,,N must be divisible by block_n,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,
833,1132,9_37,23,Female,White or Caucasian,5.0,4.0,3.0,4.176470588,,,,,N must be divisible by block_n,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,
833,1163,9_65,23,Female,White or Caucasian,5.0,4.0,3.0,5.470588235,,,,,N must be divisible by block_n,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,
834,1187,9_87,49,Female,White or Caucasian,3.0,6.0,1.875,4.117647059,,,,,N must be divisible by block_n,2.0,4.0,4.0,4.0,5.0,3.0,7.0,4.0,6.0,4.0,5.0,1.0,3.0,4.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,
836,1091,9_108,25,Female,White or Caucasian,5.0,3.0,1.75,2.235294118,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
836,1195,9_94,25,Female,White or Caucasian,5.0,3.0,1.75,3.058823529,,,,,N must be divisible by block_n,1.0,1.0,2.0,4.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
837,1088,9_105,24,Male,White or Caucasian,5.0,2.0,2.25,3.411764706,,,,,N must be divisible by block_n,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,
837,1197,9_96,24,Male,White or Caucasian,5.0,2.0,2.25,5.352941176,,,,,N must be divisible by block_n,6.0,5.0,6.0,6.0,7.0,5.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,
838,1119,9_25,26,Male,White or Caucasian,6.0,2.0,1.5,5.235294118,,,,,N must be divisible by block_n,2.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,7.0,7.0,1.0,5.0,5.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,
838,1114,9_20,26,Male,White or Caucasian,6.0,2.0,1.5,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
839,1087,9_104,55,Female,"White or Caucasian,Black or African American,American Indian/Native American or Alaska Native",3.0,5.0,2.5,5.176470588,,,,,N must be divisible by block_n,5.0,3.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,2.0,5.0,4.0,6.0,7.0,6.0,,,,,,,,,,,,,,,,,
841,1177,9_78,33,Male,White or Caucasian,3.0,1.0,2.875,2.235294118,,,,,N must be divisible by block_n,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,,,,,,,,,,,,,,,,,
842,1097,9_113,33,Female,Other,6.0,4.0,3.625,2.705882353,,,,,N must be divisible by block_n,1.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,7.0,6.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
842,1130,9_35,33,Female,Other,6.0,4.0,3.625,2.529411765,,,,,N must be divisible by block_n,2.0,2.0,1.0,3.0,2.0,3.0,5.0,5.0,6.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
843,1087,9_104,23,Female,Black or African American,5.0,6.0,2.875,5.882352941,,,,,N must be divisible by block_n,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,
843,1195,9_94,23,Female,Black or African American,5.0,6.0,2.875,2.0,,,,,N must be divisible by block_n,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
843,1177,9_78,23,Female,Black or African American,5.0,6.0,2.875,4.764705882,,,,,N must be divisible by block_n,5.0,5.0,5.0,6.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,6.0,5.0,2.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,
843,1097,9_113,23,Female,Black or African American,5.0,6.0,2.875,5.647058824,,,,,N must be divisible by block_n,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,
844,1091,9_108,57,Female,White or Caucasian,6.0,2.0,4.0,2.647058824,,,,,N must be divisible by block_n,2.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,
845,1177,9_78,29,Male,Black or African American,5.0,3.0,2.75,1.117647059,,,,,N must be divisible by block_n,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
846,1186,9_86,45,Female,White or Caucasian,6.0,3.0,1.5,2.647058824,,,,,N must be divisible by block_n,4.0,2.0,2.0,2.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,
847,1132,9_37,56,Male,White or Caucasian,4.0,2.0,4.0,3.058823529,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,
848,1163,9_65,28,Female,Other,3.0,2.0,2.0,5.764705882,,,,,N must be divisible by block_n,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,1.0,7.0,3.0,6.0,7.0,6.0,5.0,6.0,,,,,,,,,,,,,,,,,
849,1163,9_65,50,Male,White or Caucasian,4.0,3.0,2.875,4.411764706,,,,,N must be divisible by block_n,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,
849,1197,9_96,50,Male,White or Caucasian,4.0,3.0,2.875,5.058823529,,,,,N must be divisible by block_n,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,
850,1091,9_108,30,Female,"White or Caucasian,Asian",2.0,3.0,1.75,3.117647059,,,,,N must be divisible by block_n,5.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,6.0,3.0,5.0,2.0,2.0,2.0,6.0,5.0,3.0,,,,,,,,,,,,,,,,,
852,1114,9_20,52,Female,Black or African American,6.0,nan,2.125,3.411764706,,,,,N must be divisible by block_n,5.0,1.0,6.0,4.0,1.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,7.0,1.0,5.0,6.0,7.0,,,,,,,,,,,,,,,,,
853,1114,9_20,39,Male,White or Caucasian,3.0,3.0,2.25,2.470588235,,,,,N must be divisible by block_n,5.0,1.0,3.0,3.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,
853,1197,9_96,39,Male,White or Caucasian,3.0,3.0,2.25,4.470588235,,,,,N must be divisible by block_n,5.0,1.0,5.0,5.0,5.0,3.0,3.0,4.0,6.0,3.0,2.0,5.0,5.0,5.0,6.0,7.0,6.0,,,,,,,,,,,,,,,,,
853,1195,9_94,39,Male,White or Caucasian,3.0,3.0,2.25,3.294117647,,,,,N must be divisible by block_n,3.0,1.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,1.0,5.0,2.0,4.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,
854,1119,9_25,63,Female,White or Caucasian,4.0,3.0,3.0,6.352941176,,,,,N must be divisible by block_n,6.0,7.0,5.0,7.0,6.0,7.0,7.0,7.0,7.0,2.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,
854,1186,9_86,63,Female,White or Caucasian,4.0,3.0,3.0,1.176470588,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
856,1132,9_37,36,Female,Black or African American,6.0,5.0,1.375,4.941176471,,,,,N must be divisible by block_n,6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,2.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,
859,1187,9_87,33,Female,Black or African American,2.0,2.0,2.25,4.823529412,,,,,N must be divisible by block_n,6.0,1.0,6.0,5.0,6.0,3.0,7.0,3.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,6.0,4.0,,,,,,,,,,,,,,,,,
860,1088,9_105,27,Female,"White or Caucasian,Black or African American",5.0,3.0,1.5,4.176470588,,,,,N must be divisible by block_n,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,
862,1130,9_35,24,Male,White or Caucasian,5.0,3.0,2.0,4.117647059,,,,,N must be divisible by block_n,4.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,
863,1130,9_35,28,Female,White or Caucasian,5.0,6.0,2.375,1.352941176,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
864,1195,9_94,27,Female,Black or African American,6.0,6.0,2.375,2.235294118,,,,,N must be divisible by block_n,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
864,1088,9_105,27,Female,Black or African American,6.0,6.0,2.375,4.823529412,,,,,N must be divisible by block_n,4.0,5.0,6.0,6.0,5.0,5.0,6.0,3.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,
868,1091,9_108,41,Female,White or Caucasian,3.0,1.0,1.75,2.647058824,,,,,N must be divisible by block_n,2.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
870,1114,9_20,33,Female,White or Caucasian,6.0,3.0,2.125,3.294117647,,,,,N must be divisible by block_n,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,6.0,3.0,2.0,5.0,2.0,6.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,,
870,1186,9_86,33,Female,White or Caucasian,6.0,3.0,2.125,3.823529412,,,,,N must be divisible by block_n,3.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,,
870,1088,9_105,33,Female,White or Caucasian,6.0,3.0,2.125,4.647058824,,,,,N must be divisible by block_n,5.0,6.0,4.0,4.0,7.0,3.0,4.0,4.0,6.0,4.0,6.0,3.0,4.0,4.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,
872,1186,9_86,34,Male,Asian,5.0,2.0,3.125,2.411764706,,,,,N must be divisible by block_n,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,6.0,,,,,,,,,,,,,,,,,
873,1132,9_37,52,Female,White or Caucasian,5.0,3.0,1.5,4.764705882,,,,,N must be divisible by block_n,6.0,6.0,5.0,5.0,7.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,4.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,
873,1163,9_65,52,Female,White or Caucasian,5.0,3.0,1.5,1.0,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
874,1119,9_25,40,Male,White or Caucasian,3.0,1.0,3.375,7.0,,,,,N must be divisible by block_n,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,
874,1091,9_108,40,Male,White or Caucasian,3.0,1.0,3.375,1.588235294,,,,,N must be divisible by block_n,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
878,1186,9_86,68,Female,Black or African American,3.0,6.0,2.75,2.529411765,,,,,N must be divisible by block_n,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,
879,1197,9_96,23,Female,White or Caucasian,3.0,nan,2.375,4.941176471,,,,,N must be divisible by block_n,5.0,5.0,6.0,5.0,5.0,6.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
880,1187,9_87,67,Female,White or Caucasian,5.0,2.0,2.875,4.470588235,,,,,N must be divisible by block_n,3.0,4.0,5.0,4.0,6.0,4.0,6.0,5.0,5.0,2.0,6.0,2.0,4.0,4.0,4.0,6.0,6.0,,,,,,,,,,,,,,,,,
881,1091,9_108,26,Female,White or Caucasian,3.0,5.0,2.625,4.0,,,,,N must be divisible by block_n,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
881,1197,9_96,26,Female,White or Caucasian,3.0,5.0,2.625,4.647058824,,,,,N must be divisible by block_n,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,6.0,3.0,5.0,4.0,5.0,5.0,4.0,,,,,,,,,,,,,,,,,
882,1097,9_113,33,Male,White or Caucasian,4.0,2.0,2.25,4.588235294,,,,,N must be divisible by block_n,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,2.0,4.0,6.0,4.0,5.0,5.0,3.0,5.0,3.0,,,,,,,,,,,,,,,,,
882,1187,9_87,33,Male,White or Caucasian,4.0,2.0,2.25,4.647058824,,,,,N must be divisible by block_n,5.0,3.0,5.0,6.0,7.0,4.0,6.0,5.0,3.0,3.0,7.0,5.0,4.0,5.0,2.0,6.0,3.0,,,,,,,,,,,,,,,,,
882,1114,9_20,33,Male,White or Caucasian,4.0,2.0,2.25,4.588235294,,,,,N must be divisible by block_n,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,
883,1197,9_96,31,Male,White or Caucasian,6.0,3.0,1.375,2.823529412,,,,,N must be divisible by block_n,1.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,
884,1187,9_87,56,Male,Asian,3.0,1.0,2.5,5.117647059,,,,,N must be divisible by block_n,6.0,4.0,6.0,5.0,7.0,6.0,6.0,4.0,5.0,2.0,6.0,6.0,5.0,4.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,
884,1087,9_104,56,Male,Asian,3.0,1.0,2.5,4.764705882,,,,,N must be divisible by block_n,7.0,4.0,6.0,4.0,7.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,
884,1177,9_78,56,Male,Asian,3.0,1.0,2.5,3.588235294,,,,,N must be divisible by block_n,5.0,1.0,2.0,3.0,5.0,5.0,5.0,4.0,6.0,1.0,3.0,2.0,6.0,2.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,
885,1195,9_94,47,Male,White or Caucasian,5.0,1.0,2.875,2.470588235,,,,,N must be divisible by block_n,4.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
