participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
767,980,8_116,24,Male,Black or African American,2.0,2.0,3.625,5.764705882,5.352941176470588,,,"{""novel"": 6, ""unique"": 6, ""emotional"": 6, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 5, ""involving"": 6, ""stimulating"": 5, ""strong_soundeffect"": 6, ""dramatic"": 6, ""intense"": 5, ""strong_soundtrack"": 6, ""goosebump"": 5, ""graphic"": 4, ""creative"": 5, ""novel"": 6, ""unusual"": 6}",7.0,6.0,6.0,7.0,6.0,5.0,5.0,4.0,6.0,5.0,7.0,7.0,4.0,5.0,6.0,7.0,5.0,6,5,6,5,4,5,5,6,6,4,5,5,5,6,6,6,6
768,980,8_116,24,Male,Black or African American,5.0,5.0,2.875,4.0,5.117647058823529,,,"{""novel"": 5, ""unique"": 6, ""unusual"": 6, ""emotional"": 6, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 5, ""stimulating"": 4, ""strong_soundeffect"": 5, ""dramatic"": 6, ""intense"": 5, ""strong_soundtrack"": 6, ""goosebump"": 5, ""creative"": 5, ""graphic"": 4, ""powerful_impact"": 5}",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6,4,5,5,5,4,5,5,6,4,5,5,5,6,5,6,6
769,1004,8_3,19,Male,Other,2.0,2.0,3.25,2.941176471,3.823529411764706,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""creative"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""graphic"": 4
}
```",3.0,3.0,4.0,2.0,3.0,4.0,2.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
770,1004,8_3,29,Female,White or Caucasian,5.0,4.0,3.625,4.411764706,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""creative"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""graphic"": 4
}
```",3.0,4.0,6.0,3.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,6.0,3.0,5.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
771,1040,8_62,23,Female,White or Caucasian,3.0,2.0,4.125,2.235294118,5.0588235294117645,,,"{""novel"": 6, ""unique"": 6, ""emotional"": 5, ""exciting"": 6, ""strong_visual"": 5, ""powerful_impact"": 5, ""arousing"": 5, ""involving"": 5, ""stimulating"": 5, ""strong_soundeffect"": 5, ""dramatic"": 5, ""intense"": 5, ""strong_soundtrack"": 5, ""goosebump"": 4, ""graphic"": 4, ""creative"": 5, ""unusual"": 5}",3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,5,5,5,6,5,5,5,5,5,4,5,4,5,5,6,6,5
773,999,8_25,36,Male,White or Caucasian,5.0,5.0,2.0,4.588235294,,,,Video must has audio track when use_audio_in_video=True,5.0,4.0,7.0,4.0,4.0,5.0,6.0,4.0,7.0,6.0,2.0,5.0,6.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
774,1038,8_60,38,Female,White or Caucasian,5.0,6.0,3.5,4.647058824,4.705882352941177,,,"{""novel"": 6, ""unique"": 6, ""unusual"": 6, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 5, ""stimulating"": 5, ""strong_soundeffect"": 4, ""dramatic"": 5, ""intense"": 4, ""strong_soundtrack"": 4, ""creative"": 5, ""graphic"": 3, ""goosebump"": 4, ""powerful_impact"": 4}",6.0,5.0,4.0,6.0,6.0,6.0,4.0,4.0,6.0,4.0,3.0,5.0,4.0,6.0,4.0,2.0,4.0,5,4,5,5,4,5,5,4,5,3,5,4,4,4,6,6,6
775,1006,8_31,63,Female,White or Caucasian,6.0,6.0,3.125,4.0,4.647058823529412,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""strong_visual"": 5,
  ""exciting"": 4,
  ""arousing"": 4,
  ""involving"": 5,
  ""stimulating"": 4,
  ""powerful_impact"": 5,
  ""dramatic"": 5,
  ""intense"": 4,
  ""goosebump"": 4,
  ""graphic"": 4,
  ""creative"": 5,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""unusual"": 5
}
```",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,5,4,5,4,5,4,5,4,5,4,4,4,6,6,5
776,995,8_21,51,Female,Black or African American,6.0,4.0,4.125,2.882352941,4.0,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 5,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""creative"": 4,
  ""graphic"": 3,
  ""goosebump"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 3
}
```",1.0,4.0,4.0,4.0,1.0,4.0,6.0,1.0,5.0,6.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,4,4,4,5,4,4,5,4,3,3,4,3,3,4,5,5,4
777,980,8_116,36,Male,Black or African American,3.0,1.0,2.375,4.058823529,4.176470588235294,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 5, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""powerful_impact"": 5, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 5, ""intense"": 4, ""strong_soundtrack"": 5, ""goosebump"": 4, ""creative"": 4, ""graphic"": 3, ""unusual"": 4}",5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5,4,4,4,5,4,4,4,5,3,4,4,4,5,4,4,4
780,1016,8_40,43,Male,White or Caucasian,3.0,1.0,1.0,4.941176471,2.8823529411764706,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 3, ""strong_visual"": 3, ""powerful_impact"": 3, ""arousing"": 2, ""involving"": 3, ""stimulating"": 2, ""strong_soundeffect"": 3, ""dramatic"": 3, ""intense"": 2, ""strong_soundtrack"": 4, ""goosebump"": 2, ""creative"": 3, ""graphic"": 1, ""unusual"": 3}",6.0,3.0,5.0,5.0,6.0,5.0,6.0,4.0,4.0,1.0,5.0,4.0,4.0,5.0,7.0,7.0,7.0,4,2,3,3,3,2,3,3,3,1,3,2,2,4,4,4,3
782,995,8_21,48,Male,Black or African American,5.0,3.0,1.875,5.176470588,3.0588235294117645,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3,
  ""novel"": 3,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""creative"": 3,
  ""graphic"": 3,
  ""goosebump"": 3
}
```",4.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,4.0,6.0,7.0,4.0,5.0,1.0,6.0,4.0,5.0,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3
783,1040,8_62,36,Female,Other,5.0,1.0,3.125,3.764705882,4.647058823529412,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""strong_soundeffect"": 5,
  ""strong_soundtrack"": 5,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 2
}
```",1.0,3.0,6.0,5.0,4.0,6.0,5.0,1.0,7.0,1.0,5.0,1.0,4.0,7.0,5.0,2.0,1.0,5,4,5,6,5,5,5,5,4,2,4,3,4,5,6,6,5
789,1006,8_31,42,Male,White or Caucasian,3.0,4.0,3.625,4.705882353,4.588235294117647,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""strong_visual"": 5,
  ""exciting"": 4,
  ""arousing"": 3,
  ""involving"": 5,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 5,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""goosebump"": 4,
  ""creative"": 5,
  ""graphic"": 4,
  ""unusual"": 5
}
```",6.0,5.0,6.0,2.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,3.0,6.0,6.0,5.0,5.0,5,3,5,4,5,4,5,4,5,4,5,4,4,4,6,6,5
789,999,8_25,42,Male,White or Caucasian,3.0,4.0,3.625,5.176470588,,,,Video must has audio track when use_audio_in_video=True,6.0,6.0,6.0,6.0,6.0,6.0,7.0,1.0,6.0,7.0,6.0,1.0,7.0,1.0,4.0,6.0,6.0,,,,,,,,,,,,,,,,,
790,1016,8_40,42,Male,White or Caucasian,2.0,1.0,3.125,2.411764706,2.764705882352941,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 3, ""strong_visual"": 3, ""arousing"": 2, ""involving"": 3, ""powerful_impact"": 3, ""stimulating"": 2, ""strong_soundeffect"": 2, ""dramatic"": 3, ""intense"": 2, ""strong_soundtrack"": 3, ""goosebump"": 2, ""creative"": 3, ""graphic"": 1, ""unusual"": 3}",4.0,5.0,4.0,3.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,4,2,3,3,3,2,3,2,3,1,3,2,2,3,4,4,3
792,995,8_21,30,Male,Asian,6.0,5.0,2.5,3.058823529,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""novel"": 4
}
```",3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
792,1038,8_60,30,Male,Asian,6.0,5.0,2.5,3.647058824,4.9411764705882355,,,"{""novel"": 6, ""unique"": 6, ""unusual"": 6, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 5, ""stimulating"": 5, ""strong_soundeffect"": 5, ""dramatic"": 5, ""intense"": 5, ""strong_soundtrack"": 5, ""goosebump"": 4, ""creative"": 5, ""graphic"": 3, ""powerful_impact"": 5}",3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5,4,5,5,5,5,5,5,5,3,5,4,5,5,6,6,6
796,1016,8_40,40,Male,Asian,5.0,4.0,2.0,2.058823529,2.764705882352941,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 3, ""strong_visual"": 3, ""arousing"": 2, ""involving"": 3, ""powerful_impact"": 3, ""stimulating"": 2, ""strong_soundeffect"": 2, ""dramatic"": 3, ""intense"": 2, ""strong_soundtrack"": 3, ""goosebump"": 2, ""graphic"": 1, ""creative"": 3, ""unusual"": 3}",3.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,2.0,1.0,4,2,3,3,3,2,3,2,3,1,3,2,2,3,4,4,3
801,995,8_21,50,Male,Black or African American,5.0,2.0,1.0,3.470588235,3.235294117647059,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""novel"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""creative"": 3,
  ""graphic"": 3,
  ""goosebump"": 3,
  ""powerful_impact"": 3
}
```",4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4
802,999,8_25,31,Male,"White or Caucasian,Black or African American,American Indian/Native American or Alaska Native",4.0,5.0,3.25,4.823529412,,,,Video must has audio track when use_audio_in_video=True,5.0,1.0,4.0,6.0,7.0,7.0,3.0,1.0,7.0,6.0,4.0,4.0,7.0,1.0,6.0,7.0,6.0,,,,,,,,,,,,,,,,,
803,1004,8_3,51,Male,White or Caucasian,6.0,6.0,3.375,2.411764706,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4
}
```",1.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,6.0,6.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
805,1004,8_3,33,Female,Black or African American,5.0,6.0,1.0,1.0,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""creative"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""dramatic"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""graphic"": 4
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
805,1040,8_62,33,Female,Black or African American,5.0,6.0,1.0,2.411764706,4.9411764705882355,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 5,
  ""creative"": 5,
  ""graphic"": 3
}
```",1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,1.0,1.0,5,5,5,6,5,5,5,5,4,3,5,4,4,5,6,6,6
807,1097,9_113,19,Female,Black or African American,3.0,2.0,3.5,3.764705882,3.8823529411764706,,,"```json
{
  ""novel"": 5,
  ""unique"": 6,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 3,
  ""strong_soundtrack"": 4,
  ""goosebump"": 2,
  ""creative"": 4,
  ""graphic"": 2,
  ""unusual"": 5
}
```",3.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,4,3,3,5,4,4,4,4,4,2,4,2,3,4,5,6,5
807,1197,9_96,19,Female,Black or African American,3.0,2.0,3.5,4.176470588,5.235294117647059,,,"```json
{
  ""novel"": 5,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 6,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 5,
  ""stimulating"": 5,
  ""involving"": 5,
  ""powerful_impact"": 6,
  ""goosebump"": 5,
  ""intense"": 5,
  ""dramatic"": 5,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 5,
  ""creative"": 5,
  ""graphic"": 4
}
```",4.0,6.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,6,5,5,6,6,5,5,5,5,4,5,5,5,5,5,6,6
808,1130,9_35,32,Female,White or Caucasian,5.0,6.0,3.875,2.470588235,3.0,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""strong_soundtrack"": 2,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 3,
  ""intense"": 2,
  ""dramatic"": 2,
  ""goosebump"": 1,
  ""graphic"": 1,
  ""creative"": 3,
  ""unusual"": 4,
  ""powerful_impact"": 3
}
```",3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,4,3,4,4,3,3,3,2,2,1,3,1,2,2,5,5,4
811,1195,9_94,55,Female,White or Caucasian,4.0,5.0,2.0,1.0,3.176470588235294,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 3,
  ""stimulating"": 3,
  ""strong_soundeffect"": 3,
  ""involving"": 3,
  ""powerful_impact"": 3,
  ""creative"": 3,
  ""intense"": 3,
  ""goosebump"": 3,
  ""dramatic"": 3,
  ""strong_soundtrack"": 3,
  ""graphic"": 3
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
812,1187,9_87,33,Female,Other,4.0,3.0,2.625,4.117647059,4.764705882352941,,,"{""novel"": 6, ""unique"": 6, ""novel"": 6, ""unusual"": 6, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 5, ""intense"": 5, ""strong_soundtrack"": 5, ""graphic"": 4, ""creative"": 5, ""goosebump"": 4, ""powerful_impact"": 4}",4.0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,5,4,4,5,4,4,5,4,5,4,5,4,5,5,6,6,6
813,1114,9_20,51,Female,White or Caucasian,4.0,4.0,1.375,5.294117647,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""goosebump"": 4,
  ""unusual"": 4
}
```",6.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,6.0,3.0,5.0,6.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
814,1119,9_25,57,Male,White or Caucasian,5.0,3.0,1.625,4.235294118,5.411764705882353,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 6,
  ""arousing"": 5,
  ""stimulating"": 5,
  ""involving"": 5,
  ""powerful_impact"": 6,
  ""goosebump"": 5,
  ""intense"": 5,
  ""dramatic"": 5,
  ""strong_soundtrack"": 6,
  ""strong_soundeffect"": 6,
  ""creative"": 5,
  ""graphic"": 4
}
```",6.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,5,5,5,6,6,5,6,6,5,4,5,5,5,6,6,6,6
814,1091,9_108,57,Male,White or Caucasian,5.0,3.0,1.625,1.882352941,2.764705882352941,,,"{""novel"": 3, ""unique"": 3, ""emotional"": 4, ""exciting"": 3, ""strong_visual"": 4, ""arousing"": 2, ""involving"": 3, ""powerful_impact"": 3, ""stimulating"": 2, ""strong_soundeffect"": 3, ""dramatic"": 2, ""intense"": 2, ""strong_soundtrack"": 4, ""goosebump"": 2, ""creative"": 3, ""graphic"": 1, ""unusual"": 3}",4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4,2,3,3,3,2,4,3,2,1,3,2,2,4,3,3,3
815,1114,9_20,24,Male,White or Caucasian,3.0,5.0,3.0,4.176470588,4.0,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""arousing"": 4,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""involving"": 4,
  ""powerful_impact"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4
}
```",4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
815,1130,9_35,24,Male,White or Caucasian,3.0,5.0,3.0,4.764705882,2.4705882352941178,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 2,
  ""powerful_impact"": 2,
  ""creative"": 3,
  ""graphic"": 1,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2
}
```",6.0,4.0,4.0,6.0,5.0,5.0,3.0,4.0,5.0,4.0,6.0,4.0,5.0,5.0,6.0,4.0,5.0,3,2,3,3,2,2,3,2,2,1,3,1,1,2,4,4,4
816,1187,9_87,24,Female,Black or African American,6.0,4.0,3.625,4.941176471,5.0,,,"{""novel"": 6, ""unique"": 6, ""unusual"": 6, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 5, ""stimulating"": 5, ""strong_soundeffect"": 5, ""dramatic"": 5, ""intense"": 5, ""strong_soundtrack"": 5, ""goosebump"": 4, ""creative"": 5, ""graphic"": 4, ""powerful_impact"": 5}",5.0,2.0,7.0,6.0,6.0,5.0,7.0,1.0,5.0,4.0,6.0,3.0,6.0,3.0,7.0,6.0,5.0,5,4,5,5,5,5,5,5,5,4,5,4,5,5,6,6,6
816,1195,9_94,24,Female,Black or African American,6.0,4.0,3.625,3.0,4.705882352941177,,,"{""novel"": 6, ""unique"": 6, ""unusual"": 6, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 5, ""stimulating"": 5, ""strong_soundeffect"": 4, ""dramatic"": 5, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 3, ""creative"": 5, ""powerful_impact"": 5}",5.0,5.0,2.0,4.0,5.0,6.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,5,4,5,5,5,5,4,4,5,3,5,4,4,4,6,6,6
818,1087,9_104,66,Male,White or Caucasian,5.0,5.0,1.5,3.235294118,3.2941176470588234,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 5, ""exciting"": 3, ""strong_visual"": 3, ""powerful_impact"": 4, ""arousing"": 3, ""involving"": 4, ""stimulating"": 3, ""strong_soundeffect"": 2, ""dramatic"": 4, ""intense"": 3, ""strong_soundtrack"": 2, ""creative"": 3, ""graphic"": 2, ""goosebump"": 3, ""unusual"": 4}",4.0,2.0,2.0,3.0,6.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,6.0,3.0,5.0,3.0,5,3,4,3,4,3,3,2,4,2,3,3,3,2,4,4,4
818,1091,9_108,66,Male,White or Caucasian,5.0,5.0,1.5,2.0,3.0,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""strong_soundeffect"": 3,
  ""strong_soundtrack"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""goosebump"": 3,
  ""creative"": 3,
  ""graphic"": 3,
  ""powerful_impact"": 3
}
```",1.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
819,1088,9_105,22,Female,"White or Caucasian,Asian",5.0,2.0,3.625,4.705882353,5.470588235294118,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 6,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 6,
  ""involving"": 6,
  ""stimulating"": 6,
  ""powerful_impact"": 6,
  ""creative"": 5,
  ""graphic"": 4,
  ""goosebump"": 5,
  ""intense"": 5,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 5,
  ""dramatic"": 5,
  ""novel"": 6
}
```",5.0,7.0,2.0,5.0,4.0,6.0,6.0,3.0,4.0,1.0,3.0,5.0,5.0,5.0,7.0,7.0,5.0,6,6,6,6,6,6,5,5,5,4,5,5,5,5,6,6,6
