participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,thought_summary,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
884,1187,9_87,27,Female,White or Caucasian,5.0,2.0,4.25,5.117647059,3.8823529411764706,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 5,
  ""exciting"": 5,
  ""strong_visual"": 5,
  ""arousing"": 4,
  ""stimulating"": 4,
  ""involving"": 4,
  ""powerful_impact"": 4,
  ""goosebump"": 3,
  ""intense"": 3,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 2,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2
}
```",6.0,4.0,6.0,5.0,7.0,6.0,6.0,4.0,5.0,2.0,6.0,6.0,5.0,4.0,4.0,6.0,5.0,5,4,4,5,4,4,5,2,3,2,2,3,3,2,6,6,6
884,1087,9_104,27,Female,White or Caucasian,5.0,2.0,4.25,4.764705882,4.352941176470588,,,,"{""novel"": 5, ""unique"": 6, ""emotional"": 6, ""exciting"": 4, ""strong_visual"": 4, ""powerful_impact"": 5, ""arousing"": 3, ""involving"": 5, ""stimulating"": 4, ""strong_soundeffect"": 3, ""dramatic"": 5, ""intense"": 4, ""strong_soundtrack"": 3, ""graphic"": 4, ""creative"": 4, ""goosebump"": 4, ""unusual"": 5}",7.0,4.0,6.0,4.0,7.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,6.0,5.0,6,3,5,4,5,4,4,3,5,4,4,4,4,3,5,6,5
884,1177,9_78,27,Female,White or Caucasian,5.0,2.0,4.25,3.588235294,4.588235294117647,,,,"{""novel"": 4, ""unique"": 5, ""emotional"": 6, ""exciting"": 5, ""strong_visual"": 4, ""arousing"": 5, ""involving"": 6, ""stimulating"": 5, ""strong_soundeffect"": 4, ""dramatic"": 5, ""intense"": 4, ""strong_soundtrack"": 4, ""graphic"": 3, ""creative"": 4, ""goosebump"": 4, ""powerful_impact"": 5, ""unusual"": 5}",5.0,1.0,2.0,3.0,5.0,5.0,5.0,4.0,6.0,1.0,3.0,2.0,6.0,2.0,4.0,3.0,4.0,6,5,6,5,5,5,4,4,5,3,4,4,4,4,4,5,5
885,1195,9_94,28,Male,White or Caucasian,6.0,2.0,1.0,2.470588235,4.0,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""powerful_impact"": 4}",4.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
885,1091,9_108,28,Male,White or Caucasian,6.0,2.0,1.0,2.764705882,3.3529411764705883,,,,"{""novel"": 3, ""unique"": 3, ""unusual"": 3, ""emotional"": 4, ""exciting"": 3, ""strong_visual"": 4, ""arousing"": 3, ""involving"": 4, ""stimulating"": 3, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 3, ""strong_soundtrack"": 4, ""goosebump"": 3, ""creative"": 4, ""graphic"": 1, ""powerful_impact"": 4}",5.0,2.0,5.0,2.0,1.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,4,3,4,3,4,3,4,4,4,1,4,3,3,4,3,3,3
886,1088,9_105,36,Male,White or Caucasian,5.0,3.0,2.75,1.352941176,4.117647058823529,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""novel"": 4, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""powerful_impact"": 4}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
886,1186,9_86,36,Male,White or Caucasian,5.0,3.0,2.75,2.058823529,3.0,,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3,
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_visual"": 3,
  ""strong_soundeffect"": 2,
  ""dramatic"": 4,
  ""intense"": 3,
  ""strong_soundtrack"": 2,
  ""creative"": 3,
  ""goosebump"": 2,
  ""graphic"": 2
}
```",2.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4,3,4,3,4,3,3,2,4,2,3,2,3,2,3,3,3
886,1087,9_104,36,Male,White or Caucasian,5.0,3.0,2.75,4.176470588,3.3529411764705883,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 5, ""exciting"": 3, ""strong_visual"": 3, ""powerful_impact"": 4, ""arousing"": 3, ""involving"": 4, ""stimulating"": 3, ""strong_soundeffect"": 2, ""dramatic"": 4, ""intense"": 3, ""strong_soundtrack"": 2, ""creative"": 3, ""graphic"": 3, ""goosebump"": 3, ""unusual"": 4}",5.0,3.0,5.0,4.0,6.0,4.0,3.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,5.0,6.0,5.0,5,3,4,3,4,3,3,2,4,3,3,3,3,2,4,4,4
887,1130,9_35,30,Female,Asian,3.0,2.0,3.125,2.823529412,2.4705882352941178,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 2,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""stimulating"": 2,
  ""powerful_impact"": 2,
  ""creative"": 3,
  ""graphic"": 1,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 2,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""stimulating"": 2,
  ""powerful_impact"": 2,
  ""creative"": 3,
  ""graphic"": 1,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2
}
```",2.0,2.0,5.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,6.0,3,2,2,2,2,2,3,2,2,1,3,1,1,2,5,5,4
889,1119,9_25,55,Male,Black or African American,5.0,2.0,1.0,3.882352941,5.882352941176471,,,,"{""novel"": 5, ""unique"": 6, ""emotional"": 6, ""exciting"": 6, ""strong_visual"": 6, ""arousing"": 5, ""involving"": 6, ""powerful_impact"": 6, ""stimulating"": 6, ""strong_soundeffect"": 6, ""dramatic"": 6, ""intense"": 6, ""strong_soundtrack"": 6, ""goosebump"": 6, ""creative"": 6, ""graphic"": 6, ""unusual"": 6}",2.0,4.0,2.0,4.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,3.0,4.0,6,5,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6
889,1132,9_37,55,Male,Black or African American,5.0,2.0,1.0,3.647058824,4.117647058823529,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""powerful_impact"": 5,
  ""arousing"": 3,
  ""involving"": 5,
  ""stimulating"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 3,
  ""creative"": 4,
  ""goosebump"": 3,
  ""graphic"": 2,
  ""unusual"": 5
}
```",4.0,4.0,5.0,3.0,4.0,5.0,2.0,2.0,5.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,6.0,5,3,5,4,5,4,4,3,4,2,4,3,4,3,6,6,5
890,1119,9_25,50,Female,White or Caucasian,4.0,1.0,3.375,6.882352941,6.0,,,,"{""novel"": 6, ""unique"": 6, ""emotional"": 6, ""exciting"": 6, ""strong_visual"": 6, ""arousing"": 6, ""involving"": 6, ""powerful_impact"": 6, ""stimulating"": 6, ""strong_soundeffect"": 6, ""dramatic"": 6, ""intense"": 6, ""strong_soundtrack"": 6, ""goosebump"": 6, ""creative"": 6, ""graphic"": 6, ""unusual"": 6}",7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
890,1087,9_104,50,Female,White or Caucasian,4.0,1.0,3.375,3.705882353,3.3529411764705883,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 5, ""exciting"": 3, ""strong_visual"": 3, ""powerful_impact"": 4, ""arousing"": 3, ""involving"": 4, ""stimulating"": 3, ""strong_soundeffect"": 2, ""dramatic"": 4, ""intense"": 3, ""strong_soundtrack"": 2, ""graphic"": 3, ""creative"": 3, ""goosebump"": 3, ""unusual"": 4}",7.0,3.0,6.0,5.0,1.0,1.0,4.0,1.0,7.0,7.0,3.0,1.0,7.0,5.0,3.0,1.0,1.0,5,3,4,3,4,3,3,2,4,3,3,3,3,2,4,4,4
892,1088,9_105,53,Female,White or Caucasian,3.0,4.0,1.0,1.823529412,3.823529411764706,,,,"{""novel"": 3, ""unique"": 3, ""unusual"": 3, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""powerful_impact"": 4, ""strong_soundeffect"": 4, ""strong_soundtrack"": 4, ""dramatic"": 4, ""intense"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4}",1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
895,1097,9_113,29,Female,Asian,6.0,1.0,3.0,2.176470588,4.0,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""powerful_impact"": 4, ""strong_soundeffect"": 4, ""strong_soundtrack"": 4, ""dramatic"": 4, ""intense"": 4, ""goosebump"": 4, ""creative"": 4, ""graphic"": 4}",2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
896,1163,9_65,31,Male,White or Caucasian,2.0,5.0,1.75,4.235294118,3.9411764705882355,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 2
}
```",5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,5.0,4,3,4,5,4,4,4,4,4,2,4,3,4,4,5,5,4
899,1195,9_94,41,Female,Other,4.0,2.0,2.25,2.411764706,3.2941176470588234,,,,"```json
{
  ""novel"": 5,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 4,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 3,
  ""powerful_impact"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""dramatic"": 2,
  ""creative"": 4,
  ""graphic"": 1,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 2
}
```",2.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,4,3,4,3,3,3,4,2,2,1,4,2,2,3,5,6,5
899,1132,9_37,41,Female,Other,4.0,2.0,2.25,4.941176471,3.9411764705882355,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""emotional"": 5,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 5,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 4,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 2,
  ""unusual"": 5
}
```",6.0,5.0,7.0,5.0,7.0,4.0,7.0,4.0,6.0,1.0,5.0,1.0,3.0,5.0,5.0,7.0,6.0,5,3,5,4,4,3,4,3,4,2,4,3,3,3,6,6,5
899,1119,9_25,41,Female,Other,4.0,2.0,2.25,6.352941176,6.0,,,,"{""novel"": 6, ""unique"": 6, ""emotional"": 6, ""exciting"": 6, ""strong_visual"": 6, ""arousing"": 6, ""involving"": 6, ""powerful_impact"": 6, ""stimulating"": 6, ""strong_soundeffect"": 6, ""dramatic"": 6, ""intense"": 6, ""strong_soundtrack"": 6, ""goosebump"": 6, ""graphic"": 6, ""creative"": 6, ""unusual"": 6}",7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,1.0,7.0,5.0,7.0,7.0,7.0,7.0,6.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
900,1163,9_65,24,Female,White or Caucasian,4.0,2.0,2.125,3.294117647,4.823529411764706,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 5,
  ""emotional"": 5,
  ""exciting"": 6,
  ""strong_visual"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""stimulating"": 5,
  ""powerful_impact"": 5,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4,
  ""creative"": 5,
  ""graphic"": 3,
  ""strong_soundtrack"": 5,
  ""strong_soundeffect"": 5
}
```",2.0,1.0,2.0,3.0,5.0,6.0,5.0,4.0,5.0,4.0,1.0,1.0,3.0,6.0,1.0,2.0,5.0,5,4,5,6,5,5,5,5,4,3,5,4,4,5,6,6,5
901,1187,9_87,24,Male,White or Caucasian,4.0,2.0,2.0,4.647058824,4.0,,,,"```json
{
  ""novel"": 6,
  ""unique"": 6,
  ""unusual"": 6,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 5,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 3,
  ""powerful_impact"": 4,
  ""goosebump"": 3,
  ""intense"": 3,
  ""dramatic"": 3,
  ""graphic"": 2,
  ""creative"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4
}
```",5.0,5.0,5.0,4.0,5.0,4.0,6.0,3.0,5.0,2.0,6.0,3.0,4.0,4.0,6.0,6.0,6.0,4,3,4,4,4,3,5,4,3,2,4,3,3,4,6,6,6
901,1163,9_65,24,Male,White or Caucasian,4.0,2.0,2.0,3.882352941,3.9411764705882355,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 2
}
```",5.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,2.0,4,3,4,5,4,4,4,4,4,2,4,3,4,4,5,5,4
901,1097,9_113,24,Male,White or Caucasian,4.0,2.0,2.0,3.647058824,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""novel"": 4
}
```",4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,6.0,2.0,3.0,6.0,4.0,6.0,2.0,3.0,2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
902,1177,9_78,33,Male,Black or African American,3.0,5.0,3.625,1.058823529,4.411764705882353,,,,"{""novel"": 5, ""unique"": 6, ""emotional"": 6, ""exciting"": 5, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 5, ""stimulating"": 4, ""strong_soundeffect"": 3, ""dramatic"": 5, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 3, ""graphic"": 2, ""creative"": 5, ""powerful_impact"": 5, ""unusual"": 5}",2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,4,5,5,5,4,4,3,5,2,5,3,4,4,5,6,5
903,1114,9_20,48,Female,White or Caucasian,5.0,3.0,1.5,1.235294118,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""unusual"": 4
}
```",1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
903,1163,9_65,48,Female,White or Caucasian,5.0,3.0,1.5,4.352941176,3.9411764705882355,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 3,
  ""creative"": 4,
  ""graphic"": 2
}
```",7.0,6.0,7.0,4.0,7.0,6.0,4.0,5.0,3.0,4.0,2.0,4.0,7.0,5.0,1.0,1.0,1.0,4,3,4,5,4,4,4,4,4,2,4,3,4,4,5,5,4
903,1177,9_78,48,Female,White or Caucasian,5.0,3.0,1.5,3.823529412,3.5294117647058822,,,,"{""novel"": 3, ""unique"": 4, ""emotional"": 5, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 3, ""involving"": 4, ""stimulating"": 3, ""strong_soundeffect"": 3, ""dramatic"": 4, ""intense"": 3, ""strong_soundtrack"": 4, ""goosebump"": 3, ""graphic"": 2, ""creative"": 4, ""powerful_impact"": 4, ""unusual"": 3}",7.0,5.0,7.0,4.0,7.0,5.0,5.0,1.0,2.0,2.0,1.0,6.0,7.0,1.0,1.0,3.0,1.0,5,3,4,4,4,3,4,3,4,2,4,3,3,4,3,4,3
904,1088,9_105,19,Male,Asian,6.0,2.0,2.625,4.529411765,4.470588235294118,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""novelty"": 4, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 4, ""arousing"": 5, ""involving"": 5, ""stimulating"": 5, ""powerful_impact"": 5, ""strong_soundeffect"": 4, ""strong_soundtrack"": 4, ""dramatic"": 5, ""intense"": 5, ""goosebump"": 4, ""creative"": 4, ""graphic"": 4}",5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5,5,5,5,5,5,4,4,5,4,4,4,5,4,4,4,4
905,1195,9_94,21,Female,White or Caucasian,5.0,1.0,2.625,1.647058824,3.764705882352941,,,,"```json
{
  ""novel"": 5,
  ""unique"": 6,
  ""emotional"": 4,
  ""exciting"": 5,
  ""strong_visual"": 4,
  ""powerful_impact"": 4,
  ""arousing"": 3,
  ""stimulating"": 4,
  ""strong_soundeffect"": 3,
  ""involving"": 4,
  ""intense"": 3,
  ""dramatic"": 3,
  ""strong_soundtrack"": 3,
  ""goosebump"": 2,
  ""creative"": 4,
  ""graphic"": 2,
  ""unusual"": 5
}
```",2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4,3,4,5,4,4,4,3,3,2,4,2,3,3,5,6,5
906,1187,9_87,61,Male,Asian,6.0,5.0,2.375,4.764705882,4.470588235294118,,,,"{""novel"": 6, ""unique"": 6, ""unusual"": 6, ""novel"": 6, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""creative"": 5, ""graphic"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 3, ""powerful_impact"": 3, ""strong_visual"": 5, ""strong_soundtrack"": 4, ""strong_soundeffect"": 4, ""creative"": 5, ""graphic"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""novel"": 6, ""unique"": 6, ""unusual"": 6, ""emotional"": 5, ""exciting"": 5, ""strong_visual"": 5, ""creative"": 5, ""graphic"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 3, ""powerful_impact"": 3}",5.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5,4,4,5,3,4,5,4,4,4,5,3,4,4,6,6,6
907,134,10_110,53,Male,White or Caucasian,2.0,3.0,3.5,2.470588235,4.235294117647059,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 5, ""exciting"": 5, ""arousing"": 5, ""stimulating"": 5, ""strong_visual"": 4, ""strong_soundeffect"": 4, ""strong_soundtrack"": 4, ""involving"": 4, ""powerful_impact"": 4, ""intense"": 4, ""dramatic"": 4, ""goosebump"": 4, ""creative"": 4, ""graphic"": 4}",1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,5.0,3.0,1.0,1.0,6.0,3.0,2.0,3.0,5,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4
907,215,10_76,53,Male,White or Caucasian,2.0,3.0,3.5,6.352941176,4.470588235294118,,,,"{""novel"": 6, ""unique"": 6, ""unusual"": 6, ""emotional"": 4, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 4, ""stimulating"": 5, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 3, ""creative"": 5, ""graphic"": 3, ""powerful_impact"": 4}",5.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,6.0,7.0,4.0,6.0,7.0,7.0,7.0,6.0,4,4,4,5,4,5,5,4,4,3,5,3,4,4,6,6,6
908,197,10_6,32,Male,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,1.0,3.125,4.352941176,3.9411764705882355,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 5,
  ""arousing"": 4,
  ""involving"": 5,
  ""exciting"": 4,
  ""powerful_impact"": 5,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""graphic"": 1,
  ""goosebump"": 3
}
```",6.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5,4,5,4,5,4,4,4,4,1,4,3,4,4,4,4,4
908,169,10_34,32,Male,"White or Caucasian,American Indian/Native American or Alaska Native",3.0,1.0,3.125,5.352941176,2.8823529411764706,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 3,
  ""goosebump"": 2,
  ""intense"": 2,
  ""dramatic"": 2,
  ""creative"": 3,
  ""graphic"": 1,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 3
}
```",6.0,4.0,6.0,5.0,7.0,6.0,6.0,6.0,5.0,4.0,6.0,4.0,5.0,5.0,6.0,6.0,4.0,3,3,3,3,3,3,3,3,2,1,3,2,2,3,4,4,4
909,213,10_74,20,Female,White or Caucasian,3.0,2.0,4.5,2.941176471,4.0,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""novelty"": 4, ""emotional"": 4, ""arousing"": 4, ""involving"": 4, ""exciting"": 4, ""powerful_impact"": 4, ""stimulating"": 4, ""strong_visual"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""graphic"": 4, ""creative"": 4, ""goosebump"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""dramatic"": 4}",4.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
909,199,10_61,20,Female,White or Caucasian,3.0,2.0,4.5,1.882352941,5.0,,,,"{""novel"": 6, ""unique"": 6, ""emotional"": 5, ""exciting"": 6, ""strong_visual"": 5, ""powerful_impact"": 5, ""arousing"": 5, ""involving"": 5, ""stimulating"": 5, ""strong_soundeffect"": 5, ""dramatic"": 5, ""intense"": 5, ""strong_soundtrack"": 4, ""goosebump"": 4, ""creative"": 5, ""graphic"": 4, ""unusual"": 5}",2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,5,5,5,6,5,5,5,5,5,4,5,4,5,4,6,6,5
